Molecule_Name,CYP2D6_is_TDI,CYP2D6_TDI,CYP2D6_direct,CYP3A4_is_TDI,CYP3A4_TDI,CYP3A4_direct
OCNT-2314584,False,4.47,4.34,False,4.89,4.811
OCNT-2314586,,,,False,2.115,2.428
OCNT-2314588,False,5.399,5.211,,,
OCNT-2314591,,,,True,5.306,4.34
OCNT-2314592,False,4.868,4.728,,,
OCNT-2314594,True,4.789,4.257,,,
OCNT-2314601,False,4.698,4.544,,,
OCNT-2314602,False,4.883,4.777,True,5.249,4.709
OCNT-2314603,True,4.823,2.687,,,
OCNT-2314606,,,,False,3.249,2.143
OCNT-2314607,False,4.627,4.787,,,
OCNT-2314608,,,,,,
OCNT-2314609,,,,,,
OCNT-2314610,,,,False,4.054,3.973
OCNT-2314611,False,4.64,4.498,,,
OCNT-2314613,,,,False,3.807,3.316
OCNT-2314615,False,4.523,4.553,,,
OCNT-2314616,False,4.646,4.57,,,
OCNT-2314617,,,,True,5.72,5.334
OCNT-2314618,True,5.705,5.211,,,
OCNT-2314619,,,,False,4.093,2.967
OCNT-2314621,,,,False,3.851,3.021
OCNT-2314624,,,,,,
OCNT-2314625,True,5.327,4.794,,,
OCNT-2314629,,,,,,
OCNT-2314630,False,5.606,5.323,,,
OCNT-2314631,,,,False,1.981,2.08
OCNT-2314632,False,4.502,4.482,,,
OCNT-2314636,,,,True,5.021,4.054
OCNT-2314637,True,5.822,5.435,,,
OCNT-2314639,False,4.481,4.355,,,
OCNT-2314641,False,5.207,4.942,,,
OCNT-2314646,False,4.519,4.45,,,
OCNT-2314649,,,,,,
OCNT-2314654,False,4.611,4.509,,,
OCNT-2314657,,,,,,
OCNT-2314658,,,,,,
OCNT-2314662,,,,,,
OCNT-2314663,,,,,,
OCNT-2314665,False,4.65,4.554,False,3.906,3.869
OCNT-2314667,,,,False,4.255,3.993
OCNT-2314673,,,,True,4.383,4.076
OCNT-2314674,,,,,,
OCNT-2314682,False,5.446,5.42,,,
OCNT-2314683,,,,,,
OCNT-2314688,,,,,,
OCNT-2314691,False,4.556,4.666,True,5.947,5.555
OCNT-2314692,,,,,,
OCNT-2314693,,,,True,4.954,4.198
OCNT-2314694,,,,True,6.059,5.36
OCNT-2314695,True,6.327,5.546,,,
OCNT-2314699,,,,,,
OCNT-2314705,,,,,,
OCNT-2314706,,,,,,
OCNT-2314708,,,,,,
OCNT-2314713,,,,,,
OCNT-2314714,False,4.637,4.591,,,
OCNT-2314715,,,,False,3.555,3.365
OCNT-2314717,False,5.595,5.465,,,
OCNT-2314720,,,,,,
OCNT-2314724,False,4.632,4.663,,,
OCNT-2314726,,,,False,2.121,1.984
OCNT-2314739,,,,False,4.598,4.431
OCNT-2314741,,,,,,
OCNT-2314744,,,,True,5.896,5.195
OCNT-2314747,,,,True,5.027,4.165
OCNT-2314750,,,,,,
OCNT-2314757,True,5.689,4.876,,,
OCNT-2314759,,,,True,6.448,5.515
OCNT-2314762,False,5.383,5.329,,,
OCNT-2314763,False,4.303,4.249,False,5.025,4.856
OCNT-2314768,,,,,,
OCNT-2314770,False,5.068,5.033,,,
OCNT-2314771,False,4.678,4.706,,,
OCNT-2314773,False,4.558,4.431,,,
OCNT-2314774,,,,,,
OCNT-2314777,False,4.357,4.341,,,
OCNT-2314778,,,,False,4.009,3.733
OCNT-2314781,False,4.596,4.656,,,
OCNT-2314787,,,,False,4.913,4.731
OCNT-2314790,True,6.369,5.765,,,
OCNT-2314795,False,6.78,6.86,,,
OCNT-2314796,False,5.697,5.62,,,
OCNT-2314799,False,5.082,5.134,,,
OCNT-2314800,,,,False,4.699,4.761
OCNT-2314801,False,7.029,6.964,,,
OCNT-2314802,False,5.474,5.278,,,
OCNT-2314804,False,4.591,4.549,,,
OCNT-2314805,,,,,,
OCNT-2314807,True,5.794,4.67,,,
OCNT-2314809,,,,False,4.574,4.295
OCNT-2314812,True,5.133,4.378,,,
OCNT-2314813,,,,,,
OCNT-2314816,False,4.668,4.81,,,
OCNT-2314818,,,,True,5.234,4.617
OCNT-2314820,,,,False,1.918,1.927
OCNT-2314824,False,6.114,6.174,,,
OCNT-2314827,False,4.737,4.652,False,5.65,5.508
OCNT-2314831,,,,,,
OCNT-2314833,,,,,,
OCNT-2314844,False,4.418,4.356,,,
OCNT-2314845,,,,,,
OCNT-2314853,False,6.402,6.507,,,
OCNT-2314858,,,,False,5.27,4.993
OCNT-2314859,,,,,,
OCNT-2314861,,,,,,
OCNT-2314864,False,4.946,4.917,,,
OCNT-2314865,False,5.165,5.136,,,
OCNT-2314866,False,4.89,4.715,,,
OCNT-2314872,,,,False,2.187,2.303
OCNT-2314875,,,,,,
OCNT-2314877,,,,False,5.293,5.516
OCNT-2314879,,,,,,
OCNT-2314884,,,,False,5.359,5.13
OCNT-2314885,False,4.339,4.045,,,
OCNT-2314886,,,,,,
OCNT-2314895,,,,True,4.914,4.53
OCNT-2314896,,,,,,
OCNT-2314897,,,,,,
OCNT-2314898,,,,,,
OCNT-2314899,,,,,,
OCNT-2314902,,,,False,3.49,2.548
OCNT-2314903,,,,,,
OCNT-2314905,,,,,,
OCNT-2314906,True,4.564,2.657,,,
OCNT-2314907,,,,,,
OCNT-2314910,,,,False,3.557,3.231
OCNT-2314919,False,5.157,5.225,,,
OCNT-2314924,,,,False,4.482,4.375
OCNT-2314927,,,,False,4.333,4.3
OCNT-2314928,,,,,,
OCNT-2314929,,,,True,5.09,4.062
OCNT-2314930,False,5.22,5.085,,,
OCNT-2314937,,,,,,
OCNT-2314941,,,,,,
OCNT-2314946,,,,False,4.17,3.791
OCNT-2314947,False,4.4,4.321,,,
OCNT-2314951,False,4.689,4.667,,,
OCNT-2314960,False,5.05,4.991,,,
OCNT-2314961,True,4.685,4.347,,,
OCNT-2314962,False,4.433,4.428,,,
OCNT-2314966,,,,,,
OCNT-2314968,,,,True,5.406,4.935
OCNT-2314969,False,5.477,5.635,True,5.603,5.159
OCNT-2314972,,,,False,3.568,3.133
OCNT-2314976,False,5.095,4.905,,,
OCNT-2314977,,,,,,
OCNT-2314985,,,,False,3.686,3.498
OCNT-2314988,,,,False,3.164,2.34
OCNT-2314989,False,3.832,1.997,True,5.122,4.76
OCNT-2314990,False,6.615,6.415,True,4.32,3.885
OCNT-2314992,,,,,,
OCNT-2314993,,,,False,4.274,3.758
OCNT-2314994,,,,True,5.51,4.477
OCNT-2314995,,,,True,5.711,5.388
OCNT-2314998,,,,,,
OCNT-2315001,False,5.252,5.116,,,
OCNT-2315005,,,,,,
OCNT-2315007,,,,True,4.557,4.085
OCNT-2315008,,,,True,5.718,5.115
OCNT-2315009,,,,False,2.608,2.097
OCNT-2315016,,,,,,
OCNT-2315017,True,4.708,3.964,,,
OCNT-2315024,True,5.15,4.737,,,
OCNT-2315030,False,5.185,5.082,,,
OCNT-2315032,False,5.77,5.938,,,
OCNT-2315034,,,,,,
OCNT-2315035,False,4.785,4.535,,,
OCNT-2315036,,,,,,
OCNT-2315039,,,,,,
OCNT-2315042,,,,False,4.552,4.289
OCNT-2315044,,,,False,2.475,2.264
OCNT-2315045,True,5.011,4.706,False,5.034,5.14
OCNT-2315047,,,,,,
OCNT-2315048,,,,,,
OCNT-2315050,,,,,,
OCNT-2315052,,,,,,
OCNT-2315056,False,4.948,4.65,False,5.425,5.226
OCNT-2315060,,,,,,
OCNT-2315064,False,5.289,5.122,False,4.834,4.827
OCNT-2315065,True,4.699,4.306,,,
OCNT-2315071,,,,,,
OCNT-2315072,,,,True,5.406,4.72
OCNT-2315074,,,,,,
OCNT-2315078,,,,True,5.881,5.377
OCNT-2315079,False,4.446,4.179,False,4.164,3.33
OCNT-2315082,,,,True,4.373,3.644
OCNT-2315085,True,5.014,4.506,,,
OCNT-2315086,,,,,,
OCNT-2315087,,,,,,
OCNT-2315089,,,,True,4.985,4.08
OCNT-2315091,,,,,,
OCNT-2315092,,,,,,
OCNT-2315093,,,,,,
OCNT-2315097,False,5.326,5.158,False,4.51,4.357
OCNT-2315099,,,,True,4.722,3.745
OCNT-2315100,True,4.613,4.287,,,
OCNT-2315103,,,,False,3.44,3.212
OCNT-2315105,False,5.464,5.421,,,
OCNT-2315106,,,,,,
OCNT-2315109,,,,,,
OCNT-2315110,,,,False,4.019,3.812
OCNT-2315112,,,,,,
OCNT-2315113,,,,False,5.23,5.078
OCNT-2315114,,,,True,5.28,4.273
OCNT-2315115,,,,,,
OCNT-2315120,,,,False,2.601,3.277
OCNT-2315121,,,,,,
OCNT-2315122,False,4.519,4.441,,,
OCNT-2315124,True,4.63,4.165,,,
OCNT-2315125,False,5.671,5.416,,,
OCNT-2315126,,,,,,
OCNT-2315127,False,5.157,4.996,,,
OCNT-2315130,,,,,,
OCNT-2315131,,,,,,
OCNT-2315133,,,,True,5.78,5.401
OCNT-2315138,,,,,,
OCNT-2315139,,,,,,
OCNT-2315145,True,4.655,4.298,True,4.848,4.442
OCNT-2315146,False,5.703,5.705,True,5.363,4.906
OCNT-2315147,,,,False,3.736,3.566
OCNT-2315148,,,,,,
OCNT-2315149,False,3.861,2.198,,,
OCNT-2315150,True,4.81,3.276,,,
OCNT-2315152,,,,False,4.268,2.8
OCNT-2315153,,,,,,
OCNT-2315155,,,,,,
OCNT-2315156,,,,,,
OCNT-2315157,False,6.072,6.042,,,
OCNT-2315159,False,4.483,4.27,,,
OCNT-2315165,,,,,,
OCNT-2315166,True,4.782,4.423,,,
OCNT-2315172,,,,,,
OCNT-2315174,,,,,,
OCNT-2315175,,,,True,4.384,3.443
OCNT-2315178,,,,,,
OCNT-2315179,,,,True,4.351,3.399
OCNT-2315183,,,,,,
OCNT-2315185,,,,False,5.389,5.139
OCNT-2315186,,,,,,
OCNT-2315191,False,4.712,4.533,,,
OCNT-2315193,,,,True,5.933,5.613
OCNT-2315194,,,,,,
OCNT-2315195,,,,True,5.357,4.884
OCNT-2315200,,,,True,5.631,4.9
OCNT-2315201,False,4.398,4.342,,,
OCNT-2315202,,,,False,4.714,4.783
OCNT-2315204,,,,False,3.889,3.523
OCNT-2315211,,,,,,
OCNT-2315212,,,,,,
OCNT-2315213,,,,,,
OCNT-2315214,,,,,,
OCNT-2315215,,,,False,4.779,4.797
OCNT-2315217,,,,True,5.973,5.451
OCNT-2315218,True,4.416,3.895,,,
OCNT-2315219,,,,False,3.987,3.638
OCNT-2315226,,,,,,
OCNT-2315230,False,4.924,4.674,,,
OCNT-2315232,,,,False,5.324,5.341
OCNT-2315233,,,,False,4.994,4.79
OCNT-2315236,,,,,,
OCNT-2315237,,,,True,5.923,5.617
OCNT-2315241,,,,,,
OCNT-2315245,False,6.037,5.89,,,
OCNT-2315246,,,,,,
OCNT-2315250,,,,False,5.269,4.988
OCNT-2315252,False,5.068,4.857,,,
OCNT-2315257,,,,,,
OCNT-2315259,False,3.818,2.044,,,
OCNT-2315261,True,4.618,4.217,,,
OCNT-2315263,,,,,,
OCNT-2315265,,,,False,3.939,3.013
OCNT-2315270,,,,False,4.308,4.18
OCNT-2315271,False,5.663,5.631,,,
OCNT-2315273,False,6.202,6.115,True,5.998,5.486
OCNT-2315275,,,,False,3.996,4.005
OCNT-2315276,,,,True,5.051,4.648
OCNT-2315277,,,,,,
OCNT-2315280,,,,False,4.67,4.545
OCNT-2315282,,,,,,
OCNT-2315284,False,4.592,4.505,False,5.516,5.61
OCNT-2315285,False,5.296,5.21,,,
OCNT-2315288,,,,,,
OCNT-2315291,,,,,,
OCNT-2315293,,,,False,3.695,3.143
OCNT-2315294,,,,False,4.586,4.523
OCNT-2315296,,,,,,
OCNT-2315297,,,,,,
OCNT-2315300,,,,,,
OCNT-2315308,,,,False,3.72,4.014
OCNT-2315311,,,,False,4.778,4.746
OCNT-2315315,,,,False,2.149,2.965
OCNT-2315318,True,4.808,4.502,,,
OCNT-2315321,False,4.552,4.43,False,3.944,3.6
OCNT-2315322,,,,,,
OCNT-2315324,False,4.455,4.336,,,
OCNT-2315325,,,,,,
OCNT-2315326,,,,,,
OCNT-2315327,,,,True,5.328,4.99
OCNT-2315329,,,,False,5.053,4.837
OCNT-2315331,,,,,,
OCNT-2315332,,,,,,
OCNT-2315333,,,,False,4.256,4.244
OCNT-2315338,,,,,,
OCNT-2315340,,,,,,
OCNT-2315342,,,,False,4.683,4.645
OCNT-2315347,False,5.15,5.113,,,
OCNT-2315349,True,5.133,4.696,,,
OCNT-2315351,,,,,,
OCNT-2315357,True,4.803,4.198,False,2.45,2.712
OCNT-2315363,,,,,,
OCNT-2315365,,,,,,
OCNT-2315366,,,,False,5.045,4.795
OCNT-2315367,,,,,,
OCNT-2315368,,,,True,5.693,5.118
OCNT-2315370,,,,False,5.467,5.435
OCNT-2315371,,,,False,4.236,3.908
OCNT-2315375,,,,False,3.506,2.818
OCNT-2315379,,,,True,6.361,5.214
OCNT-2315381,,,,True,6.161,5.657
OCNT-2315382,,,,False,2.163,2.108
OCNT-2315386,,,,,,
OCNT-2315387,True,4.736,2.679,,,
OCNT-2315389,False,5.566,5.447,,,
OCNT-2315390,False,5.683,5.642,,,
OCNT-2315392,,,,True,6.696,5.403
OCNT-2315394,False,6.137,5.95,,,
OCNT-2315395,,,,False,3.909,3.369
OCNT-2315398,,,,True,4.402,3.723
OCNT-2315401,,,,False,1.994,1.938
OCNT-2315408,True,4.406,3.588,,,
OCNT-2315409,,,,,,
OCNT-2315412,,,,,,
OCNT-2315413,,,,False,4.411,4.123
OCNT-2315416,,,,False,3.919,3.849
OCNT-2315417,True,4.998,4.583,False,3.177,2.754
OCNT-2315425,,,,False,3.819,3.833
OCNT-2315433,False,4.678,4.471,,,
OCNT-2315443,,,,True,4.922,4.447
OCNT-2315444,True,5.076,4.72,,,
OCNT-2315445,,,,False,4.642,4.701
OCNT-2315447,,,,False,3.602,3.261
OCNT-2315448,,,,,,
OCNT-2315450,,,,True,4.55,3.632
OCNT-2315451,False,4.597,4.661,True,6.29,5.865
OCNT-2315454,,,,False,3.585,3.029
OCNT-2315456,,,,,,
OCNT-2315457,,,,False,3.413,1.989
OCNT-2315458,,,,False,4.662,4.661
OCNT-2315460,False,5.828,5.809,,,
OCNT-2315461,False,5.95,5.768,,,
OCNT-2315462,,,,,,
OCNT-2315466,,,,,,
OCNT-2315467,,,,,,
OCNT-2315468,False,5.645,5.582,False,5.282,5.35
OCNT-2315469,False,6.215,6.195,,,
OCNT-2315472,,,,True,5.079,4.637
OCNT-2315473,,,,,,
OCNT-2315476,,,,,,
OCNT-2315478,,,,,,
OCNT-2315479,,,,False,2.696,2.213
OCNT-2315480,,,,False,5.096,5.337
OCNT-2315482,,,,True,6.049,5.249
OCNT-2315483,,,,False,6.194,5.911
OCNT-2315485,,,,False,4.429,4.464
OCNT-2315488,False,4.584,4.485,,,
OCNT-2315490,False,4.826,4.579,,,
OCNT-2315493,,,,False,3.392,2.683
OCNT-2315495,,,,,,
OCNT-2315498,,,,,,
OCNT-2315502,False,4.579,4.561,,,
OCNT-2315503,,,,,,
OCNT-2315505,False,5.604,5.444,False,5.104,4.924
OCNT-2315507,,,,,,
OCNT-2315508,,,,False,2.88,2.796
OCNT-2315509,,,,False,2.88,2.862
OCNT-2315512,False,6.444,6.627,,,
OCNT-2315513,,,,False,3.411,2.326
OCNT-2315514,,,,,,
OCNT-2315517,,,,,,
OCNT-2315518,False,4.496,4.271,,,
OCNT-2315525,True,4.632,4.186,,,
OCNT-2315528,,,,,,
OCNT-2315531,,,,True,4.728,3.879
OCNT-2315532,False,5.07,5.099,,,
OCNT-2315535,False,5.806,5.687,,,
OCNT-2315537,True,4.789,4.487,,,
OCNT-2315538,,,,False,4.036,3.494
OCNT-2315539,False,5.397,5.342,,,
OCNT-2315540,False,4.484,,,,
OCNT-2315542,False,4.627,4.465,,,
OCNT-2315543,,,,,,
OCNT-2315545,,,,,,
OCNT-2315546,,,,False,2.589,2.58
OCNT-2315548,True,5.939,5.03,True,5.344,4.651
OCNT-2315550,,,,False,4.412,4.154
OCNT-2315551,,,,,,
OCNT-2315554,False,5.318,5.12,,,
OCNT-2315556,,,,False,4.617,4.401
OCNT-2315557,,,,True,4.458,3.555
OCNT-2315560,,,,False,3.195,3.18
OCNT-2315565,,,,,,
OCNT-2315567,,,,True,4.563,4.037
OCNT-2315568,False,6.852,6.739,,,
OCNT-2315569,False,5.116,4.93,,,
OCNT-2315571,,,,False,3.934,3.804
OCNT-2315573,False,4.543,4.51,,,
OCNT-2315575,,,,False,6.058,5.772
OCNT-2315583,,,,,,
OCNT-2315584,False,5.141,5.03,,,
OCNT-2315585,False,4.88,4.795,,,
OCNT-2315589,,,,False,4.692,4.596
OCNT-2315590,,,,,,
OCNT-2315591,,,,,,
OCNT-2315600,,,,True,4.629,4.299
OCNT-2315602,,,,,,
OCNT-2315605,,,,True,5.478,5.025
OCNT-2315609,,,,False,5.783,5.484
OCNT-2315610,,,,,,
OCNT-2315611,,,,,,
OCNT-2315612,False,2.533,2.064,,,
OCNT-2315615,,,,True,4.798,4.175
OCNT-2315616,,,,,,
OCNT-2315618,,,,,,
OCNT-2315621,,,,,,
OCNT-2315622,False,5.58,5.596,False,5.849,5.827
OCNT-2315623,,,,False,,4.069
OCNT-2315627,True,4.904,4.368,True,5.351,4.941
OCNT-2315629,False,5.41,5.172,,,
OCNT-2315630,True,4.636,4.035,,,
OCNT-2315632,,,,,,
OCNT-2315633,,,,,,
OCNT-2315636,,,,,,
OCNT-2315640,,,,,,
OCNT-2315645,,,,False,3.876,3.746
OCNT-2315646,True,6.42,4.432,,,
OCNT-2315652,False,6.879,6.709,,,
OCNT-2315653,,,,False,4.504,4.31
OCNT-2315654,,,,False,2.557,2.137
OCNT-2315660,,,,False,2.092,2.233
OCNT-2315663,,,,False,3.054,2.489
OCNT-2315667,,,,False,5.17,5.195
OCNT-2315670,True,5.671,5.052,,,
OCNT-2315672,False,5.479,5.262,,,
OCNT-2315679,,,,False,5.898,5.695
OCNT-2315684,,,,,,
OCNT-2315688,,,,True,5.239,4.485
OCNT-2315690,,,,,,
OCNT-2315694,False,5.299,5.314,,,
OCNT-2315696,,,,True,5.843,4.572
OCNT-2315698,,,,False,3.605,3.34
OCNT-2315699,False,6.556,6.374,,,
OCNT-2315700,,,,,,
OCNT-2315701,False,2.326,1.95,,,
OCNT-2315702,,,,False,2.173,2.357
OCNT-2315705,False,4.389,4.275,False,4.85,4.822
OCNT-2315711,,,,True,5.535,5.141
OCNT-2315713,,,,,,
OCNT-2315716,,,,False,3.928,3.634
OCNT-2315717,False,5.262,5.178,,,
OCNT-2315719,,,,False,4.223,3.943
OCNT-2315721,,,,False,4.45,4.151
OCNT-2315725,,,,False,3.364,2.305
OCNT-2315727,True,4.744,4.436,,,
OCNT-2315728,,,,True,5.509,5.054
OCNT-2315731,,,,False,4.109,3.553
OCNT-2315734,False,2.63,2.04,False,4.121,3.533
OCNT-2315738,,,,False,3.546,3.884
OCNT-2315739,False,4.963,4.829,,,
OCNT-2315740,,,,True,5.311,4.491
OCNT-2315742,,,,False,2.116,2.579
OCNT-2315746,,,,,,
OCNT-2315747,,,,True,6.282,5.406
OCNT-2315748,,,,False,3.322,2.768
OCNT-2315749,,,,False,2.608,3.057
OCNT-2315752,,,,,,
OCNT-2315753,,,,,,
OCNT-2315756,,,,,,
OCNT-2315757,False,5.212,5.138,,,
OCNT-2315758,,,,,,
OCNT-2315759,,,,,,
OCNT-2315764,False,5.236,5.277,False,3.173,3.39
OCNT-2315765,,,,,,
OCNT-2315767,,,,False,3.809,2.449
OCNT-2315770,False,2.085,2.051,,,
OCNT-2315775,False,5.685,5.663,,,
OCNT-2315776,False,5.618,5.532,,,
OCNT-2315778,False,4.9,4.644,,,
OCNT-2315779,False,5.27,5.165,,,
OCNT-2315780,,,,False,4.44,4.167
OCNT-2315781,True,4.645,4.29,,,
OCNT-2315791,,,,False,3.824,3.546
OCNT-2315799,False,4.681,4.479,True,5.511,4.507
OCNT-2315805,False,4.539,4.366,,,
OCNT-2315806,,,,,,
OCNT-2315808,,,,False,2.975,2.152
OCNT-2315811,False,5.1,4.934,,,
OCNT-2315812,,,,,,
OCNT-2315813,,,,False,3.286,3.581
OCNT-2315815,,,,,,
OCNT-2315816,,,,,,
OCNT-2315819,,,,,,
OCNT-2315820,,,,,,
OCNT-2315821,,,,,,
OCNT-2315823,,,,False,5.772,5.494
OCNT-2315824,,,,False,3.654,3.772
OCNT-2315826,,,,False,5.19,4.97
OCNT-2315827,False,4.884,4.635,,,
OCNT-2315832,False,5.297,5.328,False,4.801,4.526
OCNT-2315833,,,,False,2.051,2.026
OCNT-2315836,,,,False,4.498,4.332
OCNT-2315838,,,,False,4.744,4.868
OCNT-2315840,False,5.034,5.1,,,
OCNT-2315844,False,4.659,4.452,,,
OCNT-2315845,True,4.902,3.759,,,
OCNT-2315846,,,,False,4.834,4.547
OCNT-2315849,False,4.927,4.881,,,
OCNT-2315851,,,,True,6.138,5.455
OCNT-2315858,,,,,,
OCNT-2315859,,,,,,
OCNT-2315861,,,,False,2.222,2.363
OCNT-2315862,False,4.438,4.278,,,
OCNT-2315864,False,4.964,4.838,,,
OCNT-2315865,,,,,,
OCNT-2315866,,,,,,
OCNT-2315870,,,,,,
OCNT-2315873,,,,,,
OCNT-2315874,,,,False,2.169,2.608
OCNT-2315875,False,5.108,4.933,,,
OCNT-2315877,,,,,,
OCNT-2315878,False,4.64,4.403,,,
OCNT-2315880,True,5.485,5.147,,,
OCNT-2315885,,,,,,
OCNT-2315886,,,,True,5.882,5.361
OCNT-2315887,True,4.818,4.401,,,
OCNT-2315888,,,,,,
OCNT-2315891,False,4.961,4.914,,,
OCNT-2315893,,,,False,2.739,2.847
OCNT-2315895,False,5.162,4.997,,,
OCNT-2315900,,,,False,3.972,3.178
OCNT-2315903,,,,,,
OCNT-2315906,,,,True,6.667,6.313
OCNT-2315908,,,,True,5.694,5.351
OCNT-2315910,,,,,,
OCNT-2315912,,,,,,
OCNT-2315913,True,5.142,4.5,,,
OCNT-2315916,,,,False,3.248,3.244
OCNT-2315930,True,4.979,4.578,,,
OCNT-2315931,,,,False,2.747,2.704
OCNT-2315934,,,,True,4.404,3.994
OCNT-2315937,True,5.259,2.72,,,
OCNT-2315938,,,,False,3.451,3.138
OCNT-2315944,True,4.997,4.447,,,
OCNT-2315945,,,,False,2.519,2.708
OCNT-2315946,False,4.512,4.305,,,
OCNT-2315948,False,3.333,1.955,False,5.372,5.28
OCNT-2315950,True,4.435,3.715,False,5.375,5.168
OCNT-2315953,,,,,,
OCNT-2315954,,,,,,
OCNT-2315959,,,,False,2.471,2.06
OCNT-2315960,False,5.663,5.583,False,5.706,5.642
OCNT-2315965,,,,,,
OCNT-2315966,False,4.746,4.741,,,
OCNT-2315972,False,5.174,4.99,False,6.255,6.323
OCNT-2315973,,,,False,2.211,2.518
OCNT-2315974,True,4.727,4.383,,,
OCNT-2315975,True,4.588,3.919,,,
OCNT-2315976,,,,False,2.66,2.254
OCNT-2315978,,,,,,
OCNT-2315980,,,,,,
OCNT-2315982,,,,,,
OCNT-2315984,,,,,,
OCNT-2315988,False,4.641,4.42,True,5.091,4.392
OCNT-2315990,True,5.027,2.382,,,
OCNT-2315991,,,,,,
OCNT-2315992,,,,False,4.353,4.155
OCNT-2315994,False,5.83,5.803,,,
OCNT-2315996,False,3.97,2.454,False,6.011,5.974
OCNT-2315997,,,,True,6.267,5.583
OCNT-2315998,,,,False,2.662,2.241
OCNT-2316001,,,,,,
OCNT-2316003,,,,False,3.699,3.221
OCNT-2316009,,,,,,
OCNT-2316012,False,6.403,6.357,,,
OCNT-2316017,False,4.643,4.47,,,
OCNT-2316020,,,,False,5.493,5.323
OCNT-2316025,,,,,,
OCNT-2316031,,,,,,
OCNT-2316032,,,,,,
OCNT-2316035,,,,False,3.576,3.416
OCNT-2316037,,,,False,3.633,3.382
OCNT-2316040,False,5.025,4.793,,,
OCNT-2316044,False,4.436,4.201,,,
OCNT-2316049,,,,,,
OCNT-2316068,,,,,,
OCNT-2316070,False,4.543,4.257,,,
OCNT-2316072,True,6.467,6.123,,,
OCNT-2316079,,,,False,4.467,4.223
OCNT-2316081,,,,,,
OCNT-2316082,False,4.695,4.469,,,
OCNT-2316083,False,5.743,5.583,,,
OCNT-2316084,,,,,,
OCNT-2316089,False,4.103,3.661,,,
OCNT-2316093,,,,True,6.683,6.076
OCNT-2316095,,,,False,3.741,3.529
OCNT-2316099,,,,True,4.597,4.289
OCNT-2316100,False,6.092,5.97,,,
OCNT-2316102,,,,False,1.96,1.992
OCNT-2316103,,,,False,3.136,2.194
OCNT-2316105,,,,False,4.045,3.594
OCNT-2316109,True,4.917,4.143,False,6.316,6.413
OCNT-2316110,,,,False,4.063,3.815
OCNT-2316112,,,,False,1.986,1.962
OCNT-2316115,,,,False,4.622,4.515
OCNT-2316117,,,,,,
OCNT-2316119,False,4.633,4.636,,,
OCNT-2316120,False,5.174,5.0,,,
OCNT-2316121,,,,,,
OCNT-2316125,,,,,,
OCNT-2316131,,,,,,
OCNT-2316132,,,,,,
OCNT-2316133,False,4.253,2.864,,,
OCNT-2316136,True,4.436,4.007,,,
OCNT-2316138,,,,False,2.584,2.34
OCNT-2316140,,,,False,3.121,2.896
OCNT-2316141,,,,True,5.667,5.199
OCNT-2316147,,,,,,
OCNT-2316148,,,,False,4.557,4.583
OCNT-2316158,,,,True,4.424,3.824
OCNT-2316159,,,,,,
OCNT-2316163,,,,False,3.237,2.926
OCNT-2316164,,,,,,
OCNT-2316170,,,,,,
OCNT-2316175,True,5.742,4.492,True,5.339,4.829
OCNT-2316176,False,4.928,5.135,False,5.074,4.871
OCNT-2316177,,,,False,1.994,2.149
OCNT-2316179,True,4.985,4.633,,,
OCNT-2316180,False,4.905,4.738,,,
OCNT-2316181,,,,,,
OCNT-2316185,,,,True,5.428,5.115
OCNT-2316186,,,,,,
OCNT-2316187,,,,True,4.545,3.937
OCNT-2316189,,,,,,
OCNT-2316191,,,,True,6.663,6.168
OCNT-2316194,,,,False,4.684,4.553
OCNT-2316195,,,,,,
OCNT-2316196,,,,False,4.735,4.671
OCNT-2316197,,,,False,2.391,2.155
OCNT-2316198,,,,,,
OCNT-2316204,,,,,,
OCNT-2316205,,,,,,
OCNT-2316207,False,5.587,5.659,,,
OCNT-2316209,,,,,,
OCNT-2316212,True,5.552,4.884,,,
OCNT-2316215,,,,,,
OCNT-2316216,,,,False,3.151,2.558
OCNT-2316217,,,,False,3.41,2.548
OCNT-2316222,,,,False,4.435,4.272
OCNT-2316225,,,,,,
OCNT-2316228,True,5.675,5.233,,,
OCNT-2316229,,,,False,4.21,3.986
OCNT-2316230,,,,,,
OCNT-2316235,,,,False,3.346,3.207
OCNT-2316236,,,,False,2.808,2.252
OCNT-2316237,False,4.469,4.175,,,
OCNT-2316240,True,5.437,4.832,,,
OCNT-2316247,False,4.833,4.651,,,
OCNT-2316252,,,,False,3.434,2.648
OCNT-2316253,False,4.933,4.678,,,
OCNT-2316254,,,,,,
OCNT-2316255,True,4.561,4.025,,,
OCNT-2316256,False,4.97,4.778,True,5.542,4.992
OCNT-2316257,,,,False,3.14,3.105
OCNT-2316262,False,5.06,5.043,,,
OCNT-2316266,,,,,,
OCNT-2316270,,,,,,
OCNT-2316274,,,,False,2.146,2.091
OCNT-2316276,,,,False,5.234,4.945
OCNT-2316278,,,,False,4.542,4.242
OCNT-2316280,,,,,,
OCNT-2316287,False,7.57,7.362,,,
OCNT-2316288,False,6.081,5.961,,,
OCNT-2316290,,,,,,
OCNT-2316296,True,4.333,4.013,,,
OCNT-2316303,,,,False,4.541,4.475
OCNT-2316304,,,,,,
OCNT-2316305,False,5.002,4.788,False,4.669,4.775
OCNT-2316307,,,,,,
OCNT-2316311,,,,False,5.137,5.159
OCNT-2316319,,,,,,
